Reading config file...
2022/03/21 15:35:11 Now running. Press CTRL-C to exit.
guild ID: 830676304487120956
661517201630822420 yuiXD 2022-03-24
609238045321068585 YuiHug 2022-03-24
606980165871992879 DColon 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
609238045321068585 YuiHug 2022-03-24
606980165871992879 DColon 2022-03-24
786987131612037181 umuPensive 2022-03-24
796618007665180672 omgSugoi 2022-03-24
356732493811941377 HYPERS 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
820003977268822096 IrizchuPat 2022-03-24
869804076601327666 POGETTE 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
773004875394187274 OhGosh 2022-03-24
811851608811110430 OHAI 2022-03-24
841485042130616350 mynutsitch 2022-03-24
671885062333005837 monkaWHAT 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
821500181807366164 whyBullyNerd 2022-03-24
776312281906020383 SadCat 2022-03-24
920558497203101697 PEEPERS 2022-03-24
606980165871992879 DColon 2022-03-24
356732087228694529 MitsuhaHappy 2022-03-24
684581261502971921 redcellScreams 2022-03-24
606980165871992879 DColon 2022-03-24
752090022605226065 woah 2022-03-24
737496844682133545 maoThink 2022-03-24
634977467542667274 workTomorrow 2022-03-24
786987131612037181 umuPensive 2022-03-24
356732493811941377 HYPERS 2022-03-24
843392678665125908 peepoThink 2022-03-24
606980165871992879 DColon 2022-03-24
634981442530574337 robinWoke 2022-03-24
634981442530574337 robinWoke 2022-03-24
809891609017319484 WakeMeUp 2022-03-24
684583765263122435 ohIAki 2022-03-24
606980165871992879 DColon 2022-03-24
634981566669651968 smugArisa 2022-03-24
606987151187509300 002H 2022-03-24
606980165871992879 DColon 2022-03-24
737497603649962077 wakaYay 2022-03-24
737496844682133545 maoThink 2022-03-24
702386434371354645 wakaS 2022-03-24
606980165871992879 DColon 2022-03-24
869804326162423878 notLikeUni 2022-03-24
684588286496342059 YellowHopeless 2022-03-24
865417661264429056 PeepoRetarded 2022-03-24
702385534600871977 wakaBroken 2022-03-24
775175968657899560 pepeLaugh1 2022-03-24
775175968657899560 pepeLaugh1 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
684583765263122435 ohIAki 2022-03-24
775175968657899560 pepeLaugh1 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
775175968657899560 pepeLaugh1 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
610237142614016126 xqcM 2022-03-24
930300343546421338 marinSmile 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
634977469627367454 wakeMeUpWhenItsTimeToSleep 2022-03-24
606980165871992879 DColon 2022-03-24
606980165871992879 DColon 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
776311876434657301 CatThumbsUp 2022-03-24
guild ID: 830676304487120956
guild ID: 296167427652321302
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
606980165871992879 DColon 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
786987131612037181 umuPensive 2022-03-24
786987131612037181 umuPensive 2022-03-24
626644586080632832 umuWorried 2022-03-24
737497603649962077 wakaYay 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
752090022605226065 woah 2022-03-24
765366899826753557 guraBlush 2022-03-24
799540952259362827 DansChamp 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
737497603649962077 wakaYay 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
702386433226309683 wakaSad 2022-03-24
688500571962998797 JackHeart 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
684588286496342059 YellowHopeless 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
737498790432604281 wakaDed 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
guild ID: 830676304487120956
guild ID: 296167427652321302
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
606980165871992879 DColon 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
819121464363581470 megaWeird 2022-03-24
606980165871992879 DColon 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
guild ID: 830676304487120956
guild ID: 296167427652321302
606980165871992879 DColon 2022-03-24
guild ID: 830676304487120956
guild ID: 296167427652321302
775175968657899560 pepeLaugh1 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
773006722578907136 KaltWorry 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
356732493811941377 HYPERS 2022-03-24
847778245562335253 shyDuck 2022-03-24
847778245562335253 shyDuck 2022-03-24
847778245562335253 shyDuck 2022-03-24
847778245562335253 shyDuck 2022-03-24
847778245562335253 shyDuck 2022-03-24
684583765674295355 zyraWAH 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
626644586080632832 umuWorried 2022-03-24
776311876434657301 CatThumbsUp 2022-03-24
775175968657899560 pepeLaugh1 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
847778245562335253 shyDuck 2022-03-24
880197880076443709 mikuDead 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
737497603649962077 wakaYay 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
900447948884824074 bakaWau 2022-03-24
793607830333947915 OMEGALULiguess 2022-03-24
688570177763541006 bakaWAH 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
634884901598134272 sip 2022-03-24
694033022172790856 yep 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
684573841061576796 gayTension 2022-03-24
684573841061576796 gayTension 2022-03-24
776312281906020383 SadCat 2022-03-24
794393262512668679 OMEGALUL 2022-03-24
688570177763541006 bakaWAH 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
717424571153645679 uwuAngry 2022-03-24
773006722578907136 KaltWorry 2022-03-24
686041802691969034 hanaPeek 2022-03-24
765376212784250940 brownAwau 2022-03-24
786987131612037181 umuPensive 2022-03-24
922192807970607104 PepeBigBrains 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
356732493811941377 HYPERS 2022-03-24
375459873669906432 GWchinaAqua7 2022-03-24
786987131612037181 umuPensive 2022-03-24
699237053480566804 02potato 2022-03-24
634977469690150912 AYAYAcry 2022-03-24
684199059900465152 smol 2022-03-24
694035885812875304 chocoGasp 2022-03-24
606977854072160261 monkaW 2022-03-24
688570177763541006 bakaWAH 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
843392678665125908 peepoThink 2022-03-24
606980165871992879 DColon 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
776311876434657301 CatThumbsUp 2022-03-24
356732087228694529 MitsuhaHappy 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
633882235946401802 EMTheart 2022-03-24
703119073466122290 yeehawturtle 2022-03-24
578428711318323210 umu 2022-03-24
684583765263122435 ohIAki 2022-03-24
609237432944033812 NotLikeAzunyan 2022-03-24
900447948884824074 bakaWau 2022-03-24
796618007665180672 omgSugoi 2022-03-24
776311876434657301 CatThumbsUp 2022-03-24
606980165871992879 DColon 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
606980165871992879 DColon 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
752090022605226065 woah 2022-03-25
610237142614016126 xqcM 2022-03-25
606980165871992879 DColon 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
447399291133100052 POGSLIDE 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
606980165871992879 DColon 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
356732493811941377 HYPERS 2022-03-25
375459873669906432 GWchinaAqua7 2022-03-25
794393262512668679 OMEGALUL 2022-03-25
684583765263122435 ohIAki 2022-03-25
811851608811110430 OHAI 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
729748308179812442 eggPat 2022-03-25
606977854026022912 TriHard 2022-03-25
606982228425310209 AquaThumbsUp 2022-03-25
775175968657899560 pepeLaugh1 2022-03-25
755933519133409360 bunnyHappi 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
786987131612037181 umuPensive 2022-03-25
626644586080632832 umuWorried 2022-03-25
755994042076102716 CrewThink 2022-03-25
634884901598134272 sip 2022-03-25
609237013727543307 monkaS 2022-03-25
775175968657899560 pepeLaugh1 2022-03-25
634981566669651968 smugArisa 2022-03-25
606983109329551371 MonkaHmm 2022-03-25
606983109329551371 MonkaHmm 2022-03-25
606983109329551371 MonkaHmm 2022-03-25
634981442530574337 robinWoke 2022-03-25
752089158230736926 RamShrug 2022-03-25
786987131612037181 umuPensive 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
793607830333947915 OMEGALULiguess 2022-03-25
699237053480566804 02potato 2022-03-25
684583765263122435 ohIAki 2022-03-25
773006722574712853 ShAwooo 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
694035885812875304 chocoGasp 2022-03-25
606980165871992879 DColon 2022-03-25
606980165871992879 DColon 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
356732087228694529 MitsuhaHappy 2022-03-25
776311876434657301 CatThumbsUp 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
688570177763541006 bakaWAH 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
684573841061576796 gayTension 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
737497904813703240 wakaCry 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
606980165871992879 DColon 2022-03-25
606980165871992879 DColon 2022-03-25
684581263918891015 yooThink 2022-03-25
775175968657899560 pepeLaugh1 2022-03-25
809891609079578674 HeavyBreathing 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
794393262512668679 OMEGALUL 2022-03-25
702385534600871977 wakaBroken 2022-03-25
820003977268822096 IrizchuPat 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
752090022605226065 woah 2022-03-25
626644585635905538 umuHeh 2022-03-25
821500181807366164 whyBullyNerd 2022-03-25
606980165871992879 DColon 2022-03-25
717409819937603665 sadge 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
843392678665125908 peepoThink 2022-03-25
880197880076443709 mikuDead 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
821500181807366164 whyBullyNerd 2022-03-25
606980165871992879 DColon 2022-03-25
699427792705683508 noaPotato 2022-03-25
684190226608029737 ChinoShock 2022-03-25
606982227452100630 MeguDead 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
684588286496342059 YellowHopeless 2022-03-25
821500181807366164 whyBullyNerd 2022-03-25
821500181807366164 whyBullyNerd 2022-03-25
776312281906020383 SadCat 2022-03-25
684581888379322439 illyaBlush 2022-03-25
684581888379322439 illyaBlush 2022-03-25
610237142614016126 xqcM 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
821240056626282516 bakaSmart 2022-03-25
610237142614016126 xqcM 2022-03-25
809891608425267271 CantSleep 2022-03-25
626642947416260617 FeelsBadMan 2022-03-25
776312281906020383 SadCat 2022-03-25
606977853992730624 Pepega 2022-03-25
775175002042400798 REEE 2022-03-25
775175002042400798 REEE 2022-03-25
775175002042400798 REEE 2022-03-25
775175002042400798 REEE 2022-03-25
684582753856913462 yooWhat 2022-03-25
821240056626282516 bakaSmart 2022-03-25
609435599237021726 AzuPeek 2022-03-25
821240056626282516 bakaSmart 2022-03-25
773006720149880852 hoshiDerp 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
609237433174720512 YuiBless 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
843392678665125908 peepoThink 2022-03-25
356732493811941377 HYPERS 2022-03-25
375459873669906432 GWchinaAqua7 2022-03-25
776312281906020383 SadCat 2022-03-25
843502510123515954 wakaphone 2022-03-25
786987131612037181 umuPensive 2022-03-25
684573841061576796 gayTension 2022-03-25
843392678830014495 peepoShrug 2022-03-25
634977467156922390 abbySip 2022-03-25
699457804251037746 peepoWTF 2022-03-25
865417661264429056 PeepoRetarded 2022-03-25
606977854026022912 TriHard 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
820003976362590229 sigh 2022-03-25
737498790432604281 wakaDed 2022-03-25
699658166119563455 ChinaHands 2022-03-25
765376212784250940 brownAwau 2022-03-25
684582753856913462 yooWhat 2022-03-25
684581261502971921 redcellScreams 2022-03-25
821500181807366164 whyBullyNerd 2022-03-25
688570177763541006 bakaWAH 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
737498790432604281 wakaDed 2022-03-25
633882235946401802 EMTheart 2022-03-25
703119073466122290 yeehawturtle 2022-03-25
578428711318323210 umu 2022-03-25
786987131612037181 umuPensive 2022-03-25
633882235946401802 EMTheart 2022-03-25
